id,status_group
72641,functional
72650,functional
72653,functional
72654,non functional
72663,non functional
72673,functional
72694,functional
72697,functional needs repair
72699,non functional
72702,functional
72704,non functional
72710,non functional
72721,non functional
72722,non functional
72723,functional
72728,non functional
72733,functional
72744,functional
72753,functional
72757,functional
72767,functional
72786,non functional
72788,functional
72803,functional
72814,functional needs repair
72822,functional
72834,non functional
72840,functional
72843,non functional
72846,non functional
72855,functional
72862,non functional
72868,non functional
72877,functional
72884,non functional
72894,functional
72898,functional
72902,functional
72903,non functional
72914,functional
72919,functional
72926,functional
72931,functional needs repair
72932,functional
72934,non functional
72947,non functional
72950,non functional
72952,functional
72961,functional
72980,non functional
72983,functional
72985,non functional
72991,functional needs repair
73003,functional needs repair
73004,functional
73005,non functional
73011,functional
73021,functional
73028,non functional
73038,non functional
73040,non functional
73043,non functional
73044,non functional
73049,functional
73050,functional
73052,functional
73053,functional
73064,non functional
73066,functional
73069,functional
73083,functional
73092,functional
73093,functional
73095,functional
73097,functional
73103,functional
73106,non functional
73116,functional
73118,functional needs repair
73119,functional
73121,functional
73122,functional
73129,non functional
73135,functional
73148,functional
73151,non functional
73152,functional
73153,functional
73156,functional
73170,functional
73173,functional
73175,functional
73177,functional
73183,functional
73192,functional
73197,non functional
73199,non functional
73203,non functional
73212,non functional
73213,functional
73216,functional needs repair
73217,functional
73219,functional
73221,non functional
73229,functional
73231,functional
73233,functional needs repair
73243,functional
73245,functional
73247,functional
73248,functional
73255,functional
73261,functional
73263,non functional
73264,functional
73267,non functional
73269,non functional
73270,functional
73283,non functional
73285,functional
73292,non functional
73294,functional
73303,non functional
73304,functional
73315,functional
73317,non functional
73321,non functional
73324,functional
73325,functional
73327,non functional
73329,functional
73330,non functional
73332,functional
73340,functional needs repair
73342,functional
73351,functional
73357,non functional
73364,non functional
73368,functional
73386,functional
73388,non functional
73396,functional
73400,functional
73402,functional
73404,non functional
73413,functional
73414,functional
73427,functional
73429,functional
73431,functional
73433,non functional
73437,functional
73438,non functional
73439,functional
73443,functional
73448,functional
73453,non functional
73457,non functional
73460,non functional
73472,functional needs repair
73475,non functional
73476,functional needs repair
73489,non functional
73490,functional
73501,functional
73506,non functional
73511,functional
73515,functional
73520,functional
73533,functional
73534,functional
73538,functional
73544,non functional
73547,non functional
73548,functional
73555,functional
73563,functional
73564,non functional
73567,non functional
73572,non functional
73579,non functional
73581,non functional
73589,functional
73593,non functional
73601,functional
73602,functional
73606,functional
73610,non functional
73611,non functional
73617,non functional
73629,non functional
73632,functional
73633,functional
73637,functional
73638,functional
73643,functional
73648,non functional
73650,non functional
73653,non functional
73657,functional
73662,non functional
73667,functional
73675,functional
73680,non functional
73691,functional
73697,functional
73722,functional
73738,non functional
73750,non functional
73753,non functional
73755,functional
73759,functional
73761,functional
73762,functional
73772,functional
73775,non functional
73785,functional
73788,functional
73791,functional
73798,functional
73801,non functional
73819,functional
73831,functional
73833,functional
73840,functional
73841,non functional
73842,functional
73843,non functional
73856,functional
