"bathrooms","bedrooms","created","description","display_address","latitude","longitude","price","street_address","interest_level","elevator","cats_allowed","hardwood_floors","dogs_allowed","doorman","dishwasher","no_fee","laundry_in_building","fitness_center","pre-war","laundry_in_unit","roof_deck","outdoor_space","dining_room","high_speed_internet","balcony","swimming_pool","new_construction","terrace","exclusive","loft","garden_patio","wheelchair_access","common_outdoor_space"
2.,3,"DateObject[{2016, 4, 22, 5, 26, 17}, ""Instant"", ""Gregorian"", -7.]","East Village Large Flex 3 bedrooms with decorative fireplace, features Hardwood flooring, high ceilings, granite-top kitchen, wide windows providing natural light, exposed brick, stainless steel appliances, steps from Union Square. This beautiful apartment is conveniently located in prime East Village and conveniently near subway, innovative and diverse neighborhood is popular among renters. Please call or email me for further details and immediate viewing.<br /><br /><p><a  website_redacted","East 11th Street",40.7314,-73.9893,4995,"118 East 11th Street","medium",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,1,"DateObject[{2016, 4, 13, 1, 20, 52}, ""Instant"", ""Gregorian"", -7.]","Williamsburg, Grand/Graham L, True 1 Bedroom on Quiet Block Close to Cooper Park<BR><BR><div>$1700 for Immediate Move In</div><div><br /></div><div>10 min to Union Square/Lower Manhattan </div><div>Blocks From All The Shops, Bars, Cafes</div><div>Parquet flooring</div><div>Great Backyard View</div><div>Great Natural Light</div><div>Storage Space</div><div>Quiet Building on a Quiet Street</div><div> </div><div>Call or text Brandon at 216-505-7760 to schedule a viewing today.</div><BR><BR><CENTER><a href="""" website_redacted target=""""223199"""">Click Here to View Listing Details</a></CENTER><img border=""""0"""" width=""""0"""" height=""""0"""" src="""" website_redacted />","Devoe Street",40.7137,-73.9379,1700,"316 Devoe Street","medium",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,2,"DateObject[{2016, 4, 27, 6, 20, 2}, ""Instant"", ""Gregorian"", -7.]","Prime Midtown East, Close to various dining, shopping, and entertainment options in a luxury doorman building with all amenities...<br /><br />This apartment features, a massive living room, large  Bedrooms,  closets,  Newly Renovated, very functional  Layout, Separate Windowed Kitchen with stainless steel Dishwasher and Microwave, and natural light...<br /><br />***NO FEE** Gorgeous space***Contact me today for your exclusive showing...<br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><p><a  website_redacted","E 56th St.",40.7602,-73.9689,4825,"141 E 56th St.","low",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.,1,"DateObject[{2016, 6, 12, 13, 41, 43}, ""Instant"", ""Gregorian"", -7.]","","West 77 St",40.7835,-73.9837,2525,"338 West 77 St","low",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.,3,"DateObject[{2016, 4, 5, 1, 1, 10}, ""Instant"", ""Gregorian"", -7.]","Come view this nice 3 bedroom in Prime Bushwick Spacious and very bright apartment Brand new luxury building Apartment features central air, spacious 100+ sq.feet bedrooms closet space in each bedroom, balconynew kitchen, with dishwasher and microwave wood floors, Laundry in the buildingGym, Elevator, Parking Roof access with breathtaking viewsA/C in each bedroom@ J,M,Z trainsWhile every effort has been made to ensure that the information regarding this listing is accurate and up to  date, we cannot guarantee or warrant the accuracy or completeness of the information provided. The information contained herein has been obtained through sources deemed reliable. Any information of special interest should be obtained through independent verification. ALL MEASUREMENTS ARE APPROXIMATE. This listing is subject to errors, omissions, change of price, rental or other conditions, prior sale, lease or financing, or withdrawal without notice.","Bushwick Avenue",40.6933,-73.9255,3138,"894 Bushwick Avenue","low",0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.,3,"DateObject[{2016, 4, 27, 16, 18, 53}, ""Instant"", ""Gregorian"", -7.]","Fantastic Flexible 3-Bedroom in a Luxury High-rise

This excellent flexible 3-bedroom has a very large living room, floor-to-ceiling windows, sleek wood strip floors, high ceilings, and modern stainless steel appliances.

Building Amenities Include: 2 Roof Decks, Sky Club Lounge, 24-Hour Concierge, State-of-the-art Fitness Center, Tenant Lounge with Billiards and Wifi, Laundry in the Building, Bike Storage, Live-in Super, Valet Services, Parking Garage and much more!
","Hell's Kitchen",40.7562,-73.9998,4475,"505 West 37th Street","low",1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.,2,"DateObject[{2016, 4, 8, 4, 29, 21}, ""Instant"", ""Gregorian"", -7.]","Welcome Home to your Brand New 2 bedroom apartment in the East Village! This apartment features; Oversized windows, Ebony Hardwood floors, crown and baseboard molding, exposed brick walls, an open Gourmet Kitchen with Carrara Marble counter-tops and brand new Stainless Steel appliances, recessed lighting, a Spacious bathroom with Mosaic tilework, Premium Bosch Washer & Dryer in Unit. NO FEE!<br /><br /><br /><br />In the East Village, a prime location within Blocks of many Shops, Restaurants and access to major Subway lines.<br /><br />Sounds Like Your Dream Apartment? Call Me! I specialize in finding my clients their Perfect Home all over New York City and have access to EVERYTHING on the Market!!<br /><br />-------------Listing courtesy of Miron Properties. All material herein is intended for information purposes only and has been compiled from sources deemed reliable. Though information is believed to be correct, it is presented subject to errors, omissions, changes or withdrawal without notice.  Miron Properties is a licensed Real Estate Broker.  www.MironProperties.com<p><a  website_redacted","East 4th Street",40.7254,-73.9873,4350,"133 East 4th Street","low",0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,0,"DateObject[{2016, 4, 29, 3, 25, 5}, ""Instant"", ""Gregorian"", -7.]","Sky Leasing Center: 809-910-3809 LiveAtSky.com<br /><br />New Leasing Gallery Now Open: <br />605 W 42nd St, 10th Fl<br /><br />No Fee<br /><br />Sky boasts exquisite studio, one and two bedroom rental residences, along with unprecedented amenities and services. Located in Midtown West, one of Manhattans most dynamic neighborhoods, Sky is a few blocks from world-class theater and restaurants, the High Line and Hudson River Park, as well as cutting-edge contemporary art galleries. <br /><br />Our impressive 70,000 square-foot Membership Club features: <br />- Life Time Athletic at Sky<br />- Water Club & Spa <br />- Indoor Lap Pool <br />- Two Zero Edge Outdoor Pools <br />- Billiard's Lounge & Cafe<br />- Childrens Playroom <br />- Regulation-Size Basketball Court <br />- Thomas Balsley Designed Private Park<br />- Pet Spa <br />- Bike Valet <br /><br />Designed by the internationally acclaimed Rockwell Group, Sky epitomizes modern luxury. Arrive at the gracious motor court with signature artwork and enter a grand lobby with a custom chandelier, fireplace, and library. Elegant residences feature a warm, neutral palette and custom details, including Italian crafted kitchens with two finish options, with quartz countertops and European appliances, and Olympic Gray porcelain-tiled bathrooms. Full-height window walls offer incomparable skyline, river, and harbor views.<br />- Custom Italian Kitchens<br />- Liebherr Built-In Refrigerator<br />- Grohe Kitchen & Bathroom Accessories <br />- Under Cabinet LED Lighting<br />- Rain Shower Heads<br />- Custom Built-out Wood Closet Interiors <br />- Oak Wood Floors<br />- Custom Window Shades<br /><br />For More Information Please Contact The Sky Leasing Center: 809-910-3809 LiveatSky.com<br /><br />*Price Advertised Includes 1 Month Free On 13 Month Lease","605 W 42nd Street",40.7611,-73.9989,2774,"605 W 42nd Street","low",1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,1,"DateObject[{2016, 6, 3, 1, 46, 14}, ""Instant"", ""Gregorian"", -7.]","AMAZING SOHO DEAL Beautiful spacious 1 bedroom in prime Soho/Nolita at and unbeatable price !Cherry hardwood floor, Large windows for maximum light Only 2 blocks from the Spring St stop C-E , 4 blocks from the W 4th St stop A-B-C-D-E-F-M trains , 2 blocks from Father Demo Square / Legendary Bleecker St , 5 blocks from Washington Square Park , surrounded by great restaurants , bars , cafes , bakeries & shopping. True Queen size bedrooms with big closets. Big eat in kitchen for table , chairs & TV. Heat , hot water & gas included. Simple application process with quick approval. *pictures are of similar unit in the building","Sixth Avenue",40.7275,-74.0035,2800,"213 Sixth Avenue","low",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,0,"DateObject[{2016, 4, 2, 5, 46, 39}, ""Instant"", ""Gregorian"", -7.]","**NO BROKER FEE FOR A LIMITED TIME****LANDLORD OFFERING 1 FREE MONTH, PRICE IS NET EFFECTIVE**Sky boasts exquisite studio, one and two bedroom rental residences, along with unprecedented amenities and services. Located in Midtown West, one of Manhattans most dynamic neighborhoods, Sky is a few blocks from world-class theater and restaurants, the High Line and Hudson River Park, as well as cutting-edge contemporary art galleries. If you want to live in the newly developed utmost luxury building, this is where you want to be. With over 70,000 square feet of amenities and club features Sky has it all. Some of those features include:- Life Time Athletic at Sky- Water Club & Spa - Indoor Lap Pool - Two Zero Edge Outdoor Pools - Billiard's Lounge & Cafe- Childrens Playroom - Regulation-Size Basketball Court - Thomas Balsley Designed Private Park- Pet Spa - Bike Valet Designed by the internationally acclaimed Rockwell Group, Sky epitomizes modern luxury. Arrive at the gracious motor court with signature artwork and enter a grand lobby with a custom chandelier, fireplace, and library. Elegant residences feature a warm, neutral palette and custom details, including Italian crafted kitchens with two finish options, with quartz countertops and European appliances, and Olympic Gray porcelain-tiled bathrooms. Full-height window walls offer incomparable skyline, river, and harbor views.Apartment features Custom Italian Kitchens, Liebherr Built-In Refrigerator, Grohe Kitchen & Bathroom Accessories, Under Cabinet LED Lighting, Rain Shower Heads, Custom Built-out Wood Closet Interiors, Oak Wood Floors, and Custom Window Shades.Only a few apartments available at this time so don't wait!Call/Text Edan (855-650-2204 for information and to schedule a private viewing today!<br /><br /><br /><br /><br /><br /><p><a  website_redacted","West 42nd Street",40.7611,-73.9989,3018,"605 West 42nd Street","low",1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0
1.,1,"DateObject[{2016, 4, 18, 2, 25, 25}, ""Instant"", ""Gregorian"", -7.]","LOW FEE!! NEW TO MARKET!!! luxury HUGE! 1 br. 1 baths w/lots of closets. large windows flooding the apt with natural light. Complete with separate kitchen with a window, windows bathroom and king size master bed room, full size appliances (Dishwasher, Microwave, gas stove, and a large fridge). Gorgeous hard wood floors throughout, High ceilings and Plenty of Closet Space. GREAT UPPER EAST LOCATION, STEPS FROM EXPRESS LINE (two stops to Grand Central Station). LOW FEE, A MUST SEE!!! SIMPLY THE BEST DEAL IN THE CITY!!!! After having such a huge living space plus all of these glorious amenities you'll wonder why you ever lived anywhere else***GAS AND ELECTRIC INCLUDED***<br /><br />contact Imani kagglemanager@renthop.com<br /><br /><br /><br /><p><a  website_redacted","E 78th St",40.77,-73.9491,1995,"531 E 78th St","medium",0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.,2,"DateObject[{2016, 4, 13, 1, 26, 49}, ""Instant"", ""Gregorian"", -7.]","TRIBECA**This gorgeous 2 bedroom apartment features a kitchens with imported granite islands & counters, double-depth floor-to-ceilings pantries, & tile floor, baths w/ subway tile walls, deco pattern tile floor,individual climate control in living room & bedrooms, ceiling heights up to 11', & insulated thermopane windows. The apartment is wired for high-speed internet/digital cable tv/multiple phone lines. To schedule a viewing please call or email Lise.","Worth Street",40.716,-74.0036,5650,"111 Worth Street","low",0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.,2,"DateObject[{2016, 4, 8, 6, 4, 54}, ""Instant"", ""Gregorian"", -7.]","Don't Miss this Opportunity to Rent this Superb Two Bed Two Bath in Battery Park. The Building Offers Access to Beautiful Parks, a Marble Lobby, Valet Service, Waterfront Living, Stunning Vistas, Elevators, Children's Playroom, Roof Deck, Live-In Super, Gym, and Concierge. The Apartment has Beautiful Hardwood Floors and Luxurious Finishes. Pets Allowed.For a Showing, Contact David at: 625-433-0237, or by Email at: kagglemanager@renthop.com Thanks!*This is the Net Effective Rent, which Factors in One Free Month.<br /><br /><br /><br /><br /><br /><p><a  website_redacted","River Terrace",40.7182,-74.0148,5317,"41 River Terrace","low",1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1.,1,"DateObject[{2016, 4, 17, 1, 27, 32}, ""Instant"", ""Gregorian"", -7.]","****NO FEE***** Undergoing HUGE Bright - TWO Bedroom. Available for rent Morningside Heights near Central Park West. This prewar building elevator building is convenient to the 1, 2, 3, A, B, C, D, E Subway TrainsFairway Market, Whole Foods. Westside Market, Trader Joe's,Shake Shack, 16 Handles ,Pinkberry, Columbia University, Barnard and City . Dry Cleaners and Cafe's on the Block! Separate Kitchen with Dishwasher and IN UNIT WASHER / DRYER. Hardwood Floors.Cats and Dogs and Pets Okay! Post construction photos may be of a similar unit post construction. Contact me today to see this apartment or any other rental in the Citi Habitats database. I've Rented Hundreds of Apartments. Let me find you your next home! kagglemanager@renthop.com **** NO FEE *****","West 114th Street",40.8031,-73.957,2500,"302 West 114th Street","low",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,2,"DateObject[{2016, 4, 26, 3, 44, 33}, ""Instant"", ""Gregorian"", -7.]","","Walton Ave",40.8427,-73.9136,1695,"1544 Walton Ave","medium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,0,"DateObject[{2016, 4, 6, 5, 48, 40}, ""Instant"", ""Gregorian"", -7.]","Fantastic apartment available now with large windows and ample light!Separate kitchen with dishwasher and microwave!Laundry, storage and parking all available in the building!Too great of a deal to pass up!  Call now! (AG)<br /><br /><p><a  website_redacted","West 132nd Street",40.8119,-73.9406,1675,"45 West 132nd Street","medium",1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,1,"DateObject[{2016, 4, 29, 3, 13, 39}, ""Instant"", ""Gregorian"", -7.]","THE BUILDING:Full-time luxury doormanLaundry roomFitness CenterParking GarageCommon Storage RoomRoof DeckBike Room<br /><br />Gorgeous renovated 1 bedroom apartment with so many upgrades! Brand new fully equipped kitchen with granite counter tops, 42"""" maple cabinets and stainless steel appliances. Marble bath, ample closet space, lots of natural light, large bedroom and much more. Must see to appreciate.<br /><br />Please email for immediate response.<br /><br /><p><a  website_redacted","E 49th St.",40.7539,-73.9677,3595,"333 E 49th St.","low",1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.,1,"DateObject[{2016, 4, 21, 5, 25, 1}, ""Instant"", ""Gregorian"", -7.]","Spacious One Bedroom in the heart of Williamsburg. No Broker Fee*Great Prices*Many Layouts*<br /><br /><br /><br /><br /><br /><p><a  website_redacted","North 10th St.",40.7176,-73.9531,3800,"250 North 10th St.","low",1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0
2.,2,"DateObject[{2016, 4, 19, 6, 16, 32}, ""Instant"", ""Gregorian"", -7.]","Stunning 2 bedroom corner, with unobstructed south views of Manhattan. Over sized windows drench apartment with natural light. Open and unique layout making this apartment truly one of a kind. Open chef's kitchen with breakfast bar is equipped with state of the art stainless steel appliances and granite countertops. Hard wood flooring throughout. Great sized bedrooms and 2 full elegant marble bathrooms. In unit washer and dryer.<br /><br />Building offers a prime location in the heart of the village with steps to all major forms of transportation (including express subway stops). Incredibly diverse selection of restaurants, coffee shops, night life and shopping. The luxurious full time doorman and concierge building also has a fitness center, bike room, laundry room, valet services, roof top swimming pool, tenants landscaped roof deck with BBQ and great views. tenants lounge and community recreation.<br /><br />To view call Tal at 190-041-2739Email kagglemanager@renthop.com<br /><br /><p><a  website_redacted","Cooper Square",40.7272,-73.9916,9000,"2 Cooper Square","low",1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0
1.,2,"DateObject[{2016, 4, 20, 2, 12, 2}, ""Instant"", ""Gregorian"", -7.]","This large 2 bedroom and I bathroom apartment has been nicely renovated throughout the apartment. Apartment is in a private house.Has a big living room with a dinning room separate. One block away from ocean parkway and minutes walk to prospect park. Couple minute walk to Ditmas avenue shopping areas, restaurants and transportation. You have the F, and the G trains near you. Has a neighborhood park just 2 minutes away. Heat is included. Is a quiet and friendly neighborhood. Only has 2 floors so there is no need to worry about any kinds of noises because the landlord lives on the first floor. Has new stainless steel appliances like refrigerator, oven, and a marble kitchen countertop. Has hardwood floors throughout and ceramic tiles in the bathroom. Contact me today to see the apartment for your self today!","539 E 5th",40.6392,-73.9744,2200,"539 E 5th","medium",0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
